Competitor Component Name (279),Competitor CVEs,Confidence,Sonatype Component Name (1108),Sonatype CVEs,Sonatype Occurence Path
ret:0.1.15,snyk:lic:npm:ret:MIT,10,ret:0.1.15,,./node_modules/ret/lib/index.js
revalidator:0.1.8,snyk:lic:npm:revalidator:Apache-2.0,10,revalidator:0.1.8,sonatype-2020-1452,./node_modules/revalidator/example/webservice.js
rndm:1.2.0,snyk:lic:npm:rndm:MIT,10,rndm:1.2.0,,./node_modules/rndm/index.js
safe-buffer:5.1.1,snyk:lic:npm:safe-buffer:MIT,10,safe-buffer:5.1.1,,./node_modules/serve-favicon/node_modules/safe-buffer/index.js
safe-regex:1.1.0,snyk:lic:npm:safe-regex:MIT,10,safe-regex:1.1.0,,./node_modules/safe-regex/example/safe.js
safer-buffer:2.1.2,snyk:lic:npm:safer-buffer:MIT,10,safer-buffer:2.1.2,,./node_modules/safer-buffer/dangerous.js
secure-keys:1.0.0,snyk:lic:npm:secure-keys:MIT,10,secure-keys:1.0.0,,./node_modules/secure-keys/index.js
send:0.16.2,snyk:lic:npm:send:MIT,10,send:0.16.2,,./node_modules/send/index.js
serve-favicon:2.5.0,snyk:lic:npm:serve-favicon:MIT,10,serve-favicon:2.5.0,,./node_modules/serve-favicon/index.js
serve-static:1.13.2,snyk:lic:npm:serve-static:MIT,10,serve-static:1.13.2,,./node_modules/serve-static/index.js
set-value:0.4.3,"snyk:lic:npm:set-value:MIT, SNYK-JS-SETVALUE-1540541, SNYK-JS-SETVALUE-450213",10,set-value:0.4.3,CVE-2019-10747,./node_modules/union-value/node_modules/set-value/index.js
shush:1.0.0,snyk:lic:npm:shush:MIT,10,shush:1.0.0,,./node_modules/shush/index.js
side-channel:1.0.2,snyk:lic:npm:side-channel:MIT,10,side-channel:1.0.2,,./node_modules/side-channel/.eslintrc
snapdragon-node:2.1.1,snyk:lic:npm:snapdragon-node:MIT,10,snapdragon-node:2.1.1,,./node_modules/snapdragon-node/index.js
snapdragon-util:3.0.1,snyk:lic:npm:snapdragon-util:MIT,10,snapdragon-util:3.0.1,,./node_modules/snapdragon-util/index.js
snapdragon:0.8.2,snyk:lic:npm:snapdragon:MIT,10,snapdragon:0.8.2,,./node_modules/snapdragon/index.js
source-map-resolve:0.5.2,snyk:lic:npm:source-map-resolve:MIT,10,source-map-resolve:0.5.2,,./node_modules/source-map-resolve/.jshintrc
source-map-url:0.4.0,snyk:lic:npm:source-map-url:MIT,10,source-map-url:0.4.0,,./node_modules/source-map-url/.jshintrc
source-map:0.1.34,snyk:lic:npm:source-map:BSD-2-Clause,10,source-map:0.1.34,,./node_modules/uglify-js/node_modules/source-map/.tern-port
split-string:3.1.0,snyk:lic:npm:split-string:MIT,10,split-string:3.1.0,,./node_modules/split-string/index.js
stack-trace:0.0.10,snyk:lic:npm:stack-trace:MIT,10,stack-trace:0.0.10,,./node_modules/stack-trace/License
static-extend:0.1.2,snyk:lic:npm:static-extend:MIT,10,static-extend:0.1.2,,./node_modules/static-extend/index.js
statuses:1.4.0,snyk:lic:npm:statuses:MIT,10,statuses:1.4.0,,./node_modules/express/node_modules/statuses/codes.json
string-width:1.0.2,snyk:lic:npm:string-width:MIT,10,string-width:1.0.2,,./node_modules/npm/node_modules/node-gyp/node_modules/npmlog/node_modules/gauge/node_modules/string-width/index.js
string.prototype.trimend:1.0.0,snyk:lic:npm:string.prototype.trimend:MIT,10,string.prototype.trimend:1.0.0,,./node_modules/string.prototype.trimend/.editorconfig
string.prototype.trimleft:2.1.2,snyk:lic:npm:string.prototype.trimleft:MIT,10,string.prototype.trimleft:2.1.2,,./node_modules/string.prototype.trimleft/.editorconfig
string.prototype.trimright:2.1.2,snyk:lic:npm:string.prototype.trimright:MIT,10,string.prototype.trimright:2.1.2,,./node_modules/string.prototype.trimright/.editorconfig
string.prototype.trimstart:1.0.0,snyk:lic:npm:string.prototype.trimstart:MIT,10,string.prototype.trimstart:1.0.0,,./node_modules/string.prototype.trimstart/.editorconfig
string_decoder:1.0.3,snyk:lic:npm:string_decoder:MIT,10,string_decoder:1.0.3,,./node_modules/mongodb/node_modules/string_decoder/lib/string_decoder.js
strip-ansi:3.0.1,snyk:lic:npm:strip-ansi:MIT,10,strip-ansi:3.0.1,,./node_modules/npm/node_modules/strip-ansi/index.js
strip-json-comments:0.1.3,snyk:lic:npm:strip-json-comments:MIT,10,strip-json-comments:0.1.3,,./node_modules/shush/node_modules/strip-json-comments/cli.js
swig:1.4.2,snyk:lic:npm:swig:MIT,10,swig:1.4.2,,./node_modules/swig/bin/swig.js
tape:2.3.3,snyk:lic:npm:tape:MIT,10,tape:2.3.3,,./node_modules/tape/bin/tape
through:2.3.8,snyk:lic:npm:through:MIT,10,through:2.3.8,,./node_modules/through/index.js
to-object-path:0.3.0,snyk:lic:npm:to-object-path:MIT,10,to-object-path:0.3.0,,./node_modules/to-object-path/index.js
to-regex-range:2.1.1,snyk:lic:npm:to-regex-range:MIT,10,to-regex-range:2.1.1,,./node_modules/to-regex-range/index.js
to-regex:3.0.2,snyk:lic:npm:to-regex:MIT,10,to-regex:3.0.2,,./node_modules/to-regex/index.js
tsscmp:1.0.5,snyk:lic:npm:tsscmp:MIT,10,tsscmp:1.0.5,,./node_modules/tsscmp/lib/index.js
type-is:1.6.16,snyk:lic:npm:type-is:MIT,10,type-is:1.6.16,,./node_modules/type-is/index.js
uglify-js:2.4.24,"snyk:lic:npm:uglify-js:BSD-2-Clause, npm:uglify-js:20151024",10,uglify-js:2.4.24,"sonatype-2015-0010, CVE-2015-8858",./node_modules/uglify-js/bin/extract-props.js
uglify-to-browserify:1.0.2,snyk:lic:npm:uglify-to-browserify:MIT,10,uglify-to-browserify:1.0.2,,./node_modules/nyc/node_modules/uglify-to-browserify/index.js
uid-safe:2.1.4,snyk:lic:npm:uid-safe:MIT,10,uid-safe:2.1.4,,./node_modules/uid-safe/index.js
underscore:1.9.1,"SNYK-JS-UNDERSCORE-1080984, snyk:lic:npm:underscore:MIT",10,underscore:1.9.1,CVE-2021-23358,./node_modules/underscore/package.json
union-value:1.0.0,snyk:lic:npm:union-value:MIT,10,union-value:1.0.0,,./node_modules/union-value/index.js
unpipe:1.0.0,snyk:lic:npm:unpipe:MIT,10,unpipe:1.0.0,,./node_modules/npm/node_modules/unpipe/index.js
unset-value:1.0.0,snyk:lic:npm:unset-value:MIT,10,unset-value:1.0.0,sonatype-2021-0459,./node_modules/unset-value/index.js
upath:1.1.2,snyk:lic:npm:upath:MIT,10,upath:1.1.2,,./node_modules/upath/build/code/upath.js
urix:0.1.0,snyk:lic:npm:urix:MIT,10,urix:0.1.0,,./node_modules/urix/.jshintrc
use:3.1.1,snyk:lic:npm:use:MIT,10,use:3.1.1,,./node_modules/use/index.js
util-deprecate:1.0.2,snyk:lic:npm:util-deprecate:MIT,10,util-deprecate:1.0.2,,./node_modules/npm/node_modules/npm-registry-client/node_modules/concat-stream/node_modules/readable-stream/node_modules/util-deprecate/browser.js
utile:0.2.1,"snyk:lic:npm:utile:MIT, npm:utile:20180614",10,utile:0.2.1,sonatype-2018-0208,./node_modules/broadway/node_modules/utile/lib/args.js
utils-merge:1.0.0,snyk:lic:npm:utils-merge:MIT,10,utils-merge:1.0.0,,./node_modules/connect/node_modules/utils-merge/index.js
vary:1.1.2,snyk:lic:npm:vary:MIT,10,vary:1.1.2,,./node_modules/vary/index.js
which-boxed-primitive:1.0.1,snyk:lic:npm:which-boxed-primitive:MIT,10,which-boxed-primitive:1.0.1,,./node_modules/which-boxed-primitive/.editorconfig
which-collection:1.0.1,snyk:lic:npm:which-collection:MIT,10,which-collection:1.0.1,,./node_modules/which-collection/.eslintrc
which-typed-array:1.1.1,snyk:lic:npm:which-typed-array:MIT,10,which-typed-array:1.1.1,,./node_modules/which-typed-array/.eslintrc
window-size:0.1.0,snyk:lic:npm:window-size:MIT,10,window-size:0.1.0,,./node_modules/nyc/node_modules/window-size/index.js
winston:0.8.0,snyk:lic:npm:winston:MIT,10,winston:0.8.0,,./node_modules/broadway/node_modules/winston/examples/couchdb.js
wordwrap:0.0.3,snyk:lic:npm:wordwrap:MIT,10,wordwrap:0.0.3,,./node_modules/nyc/node_modules/wordwrap/README.markdown
wrap-ansi:2.1.0,snyk:lic:npm:wrap-ansi:MIT,10,wrap-ansi:2.1.0,,./node_modules/wrap-ansi/index.js
x-xss-protection:1.0.0,snyk:lic:npm:x-xss-protection:MIT,10,x-xss-protection:1.0.0,,./node_modules/x-xss-protection/index.js
y18n:3.2.1,SNYK-JS-Y18N-1021887,10,y18n:3.2.1,"sonatype-2020-1040, CVE-2020-7774",./node_modules/nyc/node_modules/y18n/index.js
yargs:3.32.0,snyk:lic:npm:yargs:MIT,10,yargs:3.32.0,,./node_modules/nconf/node_modules/yargs/completion.sh.hbs
detect-libc:1.0.3,snyk:lic:npm:detect-libc:Apache-2.0,,,,
fsevents:1.2.9,snyk:lic:npm:fsevents:MIT,,,,
minizlib:1.2.1,snyk:lic:npm:minizlib:MIT,,,,
nan:2.14.0,snyk:lic:npm:nan:MIT,,,,
tar:4.4.8,"SNYK-JS-TAR-1536528, SNYK-JS-TAR-1536531, SNYK-JS-TAR-1579147, SNYK-JS-TAR-1579152, SNYK-JS-TAR-1579155, SNYK-JS-TAR-1536758",,,,
,,,@cypress/listr-verbose-renderer:0.4.1,,./node_modules/@cypress/listr-verbose-renderer/index.js
,,,@cypress/xvfb:1.2.4,,./node_modules/@cypress/xvfb/index.js
,,,@shore/bootstrap:3.3.5-shore.76,,./app/assets/vendor/bootstrap/bootstrap.js
,,,@types/node:10.12.18,,./node_modules/@types/node/index.d.ts
,,,@types/semver:5.5.0,,./node_modules/@types/semver/index.d.ts
,,,abbrev:1.0.9,,./node_modules/npm/node_modules/abbrev/abbrev.js
,,,abbrev:1.1.1,,./node_modules/abbrev/abbrev.js
,,,adm-zip:0.4.4,CVE-2018-1002204,./node_modules/adm-zip/adm-zip.js
,,,ajv:6.10.0,CVE-2020-15366,./node_modules/ajv/.tonic_example.js
,,,align-text:0.1.4,,./node_modules/nyc/node_modules/align-text/index.js
,,,amdefine:1.0.0,,./node_modules/nyc/node_modules/amdefine/amdefine.js
,,,amdefine:1.0.1,,./node_modules/amdefine/amdefine.js
,,,ansi-align:2.0.0,,./node_modules/ansi-align/index.js
,,,ansi-escapes:1.4.0,,./node_modules/ansi-escapes/index.js
,,,ansi-regex:2.0.0,,./node_modules/npm/node_modules/ansi-regex/index.js
,,,ansi-regex:3.0.0,"sonatype-2021-1169, CVE-2021-3807",./node_modules/ansi-align/node_modules/ansi-regex/index.js
,,,ansi-styles:2.2.1,,./node_modules/@cypress/listr-verbose-renderer/node_modules/ansi-styles/index.js
,,,ansi-styles:3.2.1,,./node_modules/ansi-styles/index.js
,,,ansicolors:0.3.2,,./node_modules/npm/node_modules/ansicolors/ansicolors.js
,,,ansistyles:0.1.3,,./node_modules/npm/node_modules/ansistyles/ansistyles.js
,,,anymatch:2.0.0,,./node_modules/anymatch/index.js
,,,append-transform:0.3.0,,./node_modules/nyc/node_modules/append-transform/index.js
,,,aproba:1.0.4,,./node_modules/npm/node_modules/aproba/index.js
,,,arch:2.1.1,,./node_modules/arch/browser.js
,,,archy:1.0.0,,./node_modules/npm/node_modules/archy/README.markdown
,,,are-we-there-yet:1.1.2,,./node_modules/npm/node_modules/node-gyp/node_modules/npmlog/node_modules/are-we-there-yet/index.js
,,,argparse:1.0.10,,./node_modules/argparse/index.js
,,,arr-diff:2.0.0,,./node_modules/nyc/node_modules/arr-diff/index.js
,,,arr-flatten:1.0.1,,./node_modules/nyc/node_modules/arr-flatten/index.js
,,,array-each:1.0.1,,./node_modules/array-each/index.js
,,,array-find-index:1.0.2,,./node_modules/array-find-index/index.js
,,,array-index:1.0.0,,./node_modules/npm/node_modules/node-gyp/node_modules/path-array/node_modules/array-index/.jshintrc
,,,array-slice:1.1.0,,./node_modules/array-slice/index.js
,,,array-unique:0.2.1,,./node_modules/nyc/node_modules/array-unique/index.js
,,,arrify:1.0.1,,./node_modules/arrify/index.js
,,,asap:2.0.5,,./node_modules/npm/node_modules/asap/asap.js
,,,asap:2.0.6,,./node_modules/asap/asap.js
,,,asn1:0.1.11,,./node_modules/zaproxy/node_modules/asn1/lib/ber/errors.js
,,,asn1:0.2.3,,./node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/asn1/lib/ber/errors.js
,,,asn1:0.2.4,,./node_modules/asn1/lib/ber/errors.js
,,,assert-plus:0.1.5,,./node_modules/zaproxy/node_modules/assert-plus/assert.js
,,,assert-plus:0.2.0,,./node_modules/assert-plus/AUTHORS
,,,assert-plus:1.0.0,,./node_modules/cypress/node_modules/assert-plus/AUTHORS
,,,async:0.2.9,,./node_modules/broadway/node_modules/nconf/node_modules/async/component.json
,,,async:0.9.2,,./node_modules/utile/node_modules/async/bower.json
,,,async:1.5.2,,./node_modules/forever/node_modules/async/dist/async.js
,,,async:2.6.1,CVE-2021-43138,./node_modules/async/all.js
,,,asynckit:0.4.0,,./node_modules/asynckit/bench.js
,,,aws-sign2:0.5.0,,./node_modules/zaproxy/node_modules/aws-sign2/index.js
,,,aws-sign2:0.6.0,,./node_modules/aws-sign2/index.js
,,,aws-sign2:0.7.0,,./node_modules/cypress/node_modules/aws-sign2/index.js
,,,aws4:1.4.1,,./node_modules/npm/node_modules/request/node_modules/aws4/.tern-port
,,,aws4:1.8.0,,./node_modules/aws4/aws4.js
,,,babel-code-frame:6.11.0,,./node_modules/nyc/node_modules/babel-code-frame/lib/index.js
,,,babel-generator:6.11.4,,./node_modules/nyc/node_modules/babel-generator/lib/buffer.js
,,,babel-messages:6.8.0,,./node_modules/nyc/node_modules/babel-messages/lib/index.js
,,,babel-runtime:6.9.2,,./node_modules/nyc/node_modules/babel-runtime/core-js.js
,,,babel-template:6.9.0,,./node_modules/nyc/node_modules/babel-template/lib/index.js
,,,babel-traverse:6.11.4,,./node_modules/nyc/node_modules/babel-traverse/lib/cache.js
,,,babel-types:6.11.1,,./node_modules/nyc/node_modules/babel-types/lib/constants.js
,,,babylon:6.8.4,,./node_modules/nyc/node_modules/babylon/bin/babylon.js
,,,balanced-match:0.4.2,,./node_modules/npm/node_modules/glob/node_modules/minimatch/node_modules/brace-expansion/node_modules/balanced-match/index.js
,,,bcrypt-nodejs:0.0.3,,./node_modules/bcrypt-nodejs/.gitattributes
,,,bcrypt-pbkdf:1.0.0,,./node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/bcrypt-pbkdf/index.js
,,,bcrypt-pbkdf:1.0.2,,./node_modules/bcrypt-pbkdf/index.js
,,,bl:1.0.3,CVE-2020-8244,./node_modules/bl/.jshintrc
,,,bl:1.1.2,CVE-2020-8244,./node_modules/npm/node_modules/request/node_modules/bl/.jshintrc
,,,block-stream:0.0.8,,./node_modules/npm/node_modules/tar/node_modules/block-stream/LICENCE
,,,bluebird:3.5.0,,./node_modules/cypress/node_modules/bluebird/js/browser/bluebird.core.js
,,,body:5.1.0,,./node_modules/body/LICENCE
,,,boom:0.4.2,,./node_modules/zaproxy/node_modules/boom/Makefile
,,,boom:2.10.1,sonatype-2016-0091,./node_modules/boom/images/boom.png
,,,bootstrap-tour:0.9.3,,./app/assets/vendor/bootstrap/bootstrap-tour.js
,,,boxen:1.3.0,,./node_modules/boxen/index.js
,,,brace-expansion:1.1.6,"sonatype-2017-0030, sonatype-2017-0495",./node_modules/npm/node_modules/glob/node_modules/minimatch/node_modules/brace-expansion/index.js
,,,braces:1.8.5,,./node_modules/nyc/node_modules/braces/index.js
,,,browserify:1.1.0,,./node_modules/resolve/test/resolver/bar/node_modules/foo/index.js
,,,browserify:2.29.0,,./node_modules/resolve/test/resolver/biz/node_modules/tiv/index.js
,,,bson:1.0.8,"CVE-2019-2391, CVE-2020-7610",./node_modules/bson/browser_build/bson.js
,,,buffer-crc32:0.2.13,,./node_modules/buffer-crc32/index.js
,,,buffer-from:1.1.1,,./node_modules/buffer-from/index.js
,,,builtin-modules:1.1.1,,./node_modules/builtin-modules/builtin-modules.json
,,,builtins:0.0.7,,./node_modules/npm/node_modules/validate-npm-package-name/node_modules/builtins/builtins.json
,,,cachedir:1.3.0,,./node_modules/cachedir/index.js
,,,caching-transform:1.0.1,,./node_modules/nyc/node_modules/caching-transform/index.js
,,,camelcase-keys:2.1.0,,./node_modules/camelcase-keys/index.js
,,,camelcase:2.1.1,,./node_modules/camelcase-keys/node_modules/camelcase/index.js
,,,camelcase:3.0.0,,./node_modules/nyc/node_modules/yargs-parser/node_modules/camelcase/index.js
,,,camelcase:4.1.0,,./node_modules/boxen/node_modules/camelcase/index.js
,,,can-namespace:1.0.0,,./config/env/production.js
,,,capture-stack-trace:1.0.1,,./node_modules/capture-stack-trace/index.js
,,,caseless:0.11.0,,./node_modules/caseless/index.js
,,,caseless:0.12.0,,./node_modules/cypress/node_modules/caseless/index.js
,,,center-align:0.1.3,,./node_modules/nyc/node_modules/center-align/index.js
,,,chalk:1.1.3,,./node_modules/@cypress/listr-verbose-renderer/node_modules/chalk/index.js
,,,chalk:2.4.2,,./node_modules/chalk/index.js
,,,check-more-types:2.24.0,,./node_modules/check-more-types/bower.json
,,,chokidar:2.1.6,,./node_modules/chokidar/index.js
,,,chownr:1.0.1,sonatype-2017-0635,./node_modules/npm/node_modules/chownr/chownr.js
,,,ci-info:1.6.0,,./node_modules/ci-info/index.js
,,,clean-yaml-object:0.1.0,,./node_modules/clean-yaml-object/index.js
,,,cli-boxes:1.0.0,,./node_modules/cli-boxes/boxes.json
,,,cli-cursor:1.0.2,,./node_modules/cli-cursor/index.js
,,,cli-spinners:0.1.2,,./node_modules/cli-spinners/index.js
,,,cli-truncate:0.2.1,,./node_modules/cli-truncate/index.js
,,,cli:1.0.1,,./node_modules/cli/cli.js
,,,cliff:0.1.9,,./node_modules/broadway/node_modules/cliff/assets/inspect.png
,,,cliui:2.1.0,,./node_modules/nyc/node_modules/cliui/index.js
,,,cliui:3.2.0,,./node_modules/cliui/index.js
,,,clone:1.0.2,,./node_modules/npm/node_modules/columnify/node_modules/wcwidth/node_modules/defaults/node_modules/clone/clone.js
,,,cmd-shim:2.0.2,,./node_modules/npm/node_modules/cmd-shim/index.js
,,,code-point-at:1.0.0,,./node_modules/npm/node_modules/node-gyp/node_modules/npmlog/node_modules/gauge/node_modules/string-width/node_modules/code-point-at/index.js
,,,coffeescript:1.10.0,,./node_modules/coffeescript/CNAME
,,,color-convert:1.9.3,,./node_modules/color-convert/conversions.js
,,,color-name:1.1.3,,./node_modules/color-name/.eslintrc.json
,,,color-support:1.1.3,,./node_modules/color-support/bin.js
,,,colors:1.0.3,,./node_modules/cliff/node_modules/colors/examples/normal-usage.js
,,,colors:1.1.2,,./node_modules/grunt-legacy-log/node_modules/colors/examples/normal-usage.js
,,,colors:1.4.0,,./node_modules/prettyjson/node_modules/colors/examples/normal-usage.js
,,,columnify:1.5.4,,./node_modules/npm/node_modules/columnify/Makefile
,,,combined-stream:0.0.7,,./node_modules/zaproxy/node_modules/combined-stream/License
,,,combined-stream:1.0.5,,./node_modules/npm/node_modules/request/node_modules/combined-stream/License
,,,combined-stream:1.0.7,,./node_modules/combined-stream/License
,,,commander:0.6.1,,./node_modules/jade/node_modules/commander/Makefile
,,,commander:2.15.1,,./node_modules/cypress/node_modules/commander/index.js
,,,commander:2.19.0,,./node_modules/commander/index.js
,,,commander:2.3.0,,./node_modules/mocha/node_modules/commander/index.js
,,,commander:2.5.1,,./node_modules/retire/node_modules/commander/index.js
,,,commander:2.9.0,,./node_modules/npm/node_modules/request/node_modules/har-validator/node_modules/commander/index.js
,,,common-tags:1.8.0,,./node_modules/common-tags/dist/common-tags.min.js
,,,commondir:1.0.1,,./node_modules/nyc/node_modules/commondir/example/dir.js
,,,concat-stream:1.5.2,,./node_modules/npm/node_modules/npm-registry-client/node_modules/concat-stream/index.js
,,,concat-stream:1.6.2,,./node_modules/concat-stream/index.js
,,,config-chain:1.1.11,,./node_modules/npm/node_modules/config-chain/LICENCE
,,,config-chain:1.1.12,,./node_modules/config-chain/LICENCE
,,,configstore:3.1.2,,./node_modules/configstore/index.js
,,,console-browserify:1.1.0,,./node_modules/console-browserify/.testem.json
,,,console-control-strings:1.1.0,,./node_modules/npm/node_modules/node-gyp/node_modules/npmlog/node_modules/console-control-strings/index.js
,,,continuable-cache:0.3.1,,./node_modules/continuable-cache/.jshintrc
,,,convert-source-map:1.3.0,,./node_modules/nyc/node_modules/convert-source-map/example/comment-to-json.js
,,,core-js:2.4.1,,./node_modules/nyc/node_modules/core-js/Gruntfile.js
,,,coveralls:2.13.3,sonatype-2021-0229,./node_modules/coveralls/.snyk
,,,create-error-class:3.0.2,,./node_modules/create-error-class/index.js
,,,cross-env:7.0.2,,./node_modules/cross-env/package.json
,,,cross-spawn:4.0.0,,./node_modules/nyc/node_modules/cross-spawn/.editorconfig
,,,cross-spawn:4.0.2,,./node_modules/cross-spawn/index.js
,,,cross-spawn:5.1.0,,./node_modules/execa/node_modules/cross-spawn/index.js
,,,cross-spawn:6.0.5,,./node_modules/cypress/node_modules/cross-spawn/index.js
,,,cross-spawn:7.0.3,,./node_modules/cross-env/node_modules/cross-spawn/index.js
,,,cryptiles:0.2.2,,./node_modules/zaproxy/node_modules/cryptiles/Makefile
,,,cryptiles:2.0.5,,./node_modules/cryptiles/lib/index.js
,,,crypto-random-string:1.0.0,,./node_modules/crypto-random-string/index.js
,,,ctype:0.5.3,,./node_modules/ctype/README
,,,currently-unhandled:0.4.1,,./node_modules/currently-unhandled/browser.js
,,,cycle:1.0.3,,./node_modules/cycle/cycle.js
,,,cypress:3.3.1,,./node_modules/cypress/bin/cypress
,,,d:0.1.1,,./node_modules/npm/node_modules/node-gyp/node_modules/path-array/node_modules/array-index/node_modules/es6-symbol/node_modules/d/.lint
,,,dashdash:1.14.0,,./node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/dashdash/etc/dashdash.bash_completion.in
,,,dashdash:1.14.1,,./node_modules/dashdash/etc/dashdash.bash_completion.in
,,,date-fns:1.11.0,,./node_modules/date-fns/locale/eo/build_distance_in_words_locale/index.js
,,,date-fns:1.11.2,,./node_modules/date-fns/end_of_iso_year/index.js
,,,date-fns:1.14.0,,./node_modules/date-fns/locale/nb/build_distance_in_words_locale/index.js
,,,date-fns:1.15.0,,./node_modules/date-fns/locale/ca/build_distance_in_words_locale/index.js
,,,date-fns:1.16.0,,./node_modules/date-fns/locale/de/build_distance_in_words_locale/index.js
,,,date-fns:1.17.0,,./node_modules/date-fns/closest_to/index.js
,,,date-fns:1.18.0,,./node_modules/date-fns/locale/ko/build_distance_in_words_locale/index.js
,,,date-fns:1.19.0,,./node_modules/date-fns/locale/el/build_distance_in_words_locale/index.js
,,,date-fns:1.21.0,,./node_modules/date-fns/locale/fil/build_distance_in_words_locale/index.js
,,,date-fns:1.22.0,,./node_modules/date-fns/locale/is/build_distance_in_words_locale/index.js
,,,date-fns:1.23.0,,./node_modules/date-fns/locale/fi/build_distance_in_words_locale/index.js
,,,date-fns:1.24.0,,./node_modules/date-fns/are_ranges_overlapping/index.js
,,,date-fns:1.25.0,,./node_modules/date-fns/locale/bg/build_distance_in_words_locale/index.js
,,,date-fns:1.27.0,,./node_modules/date-fns/locale/mk/build_distance_in_words_locale/index.js
,,,date-fns:1.27.2,,./node_modules/date-fns/locale/nl/build_distance_in_words_locale/index.js
,,,date-fns:1.28.0,,./node_modules/date-fns/add_iso_years/index.js
,,,date-fns:1.28.1,,./node_modules/date-fns/add_hours/index.js
,,,date-fns:1.28.2,,./node_modules/date-fns/locale/pl/build_distance_in_words_locale/index.js
,,,date-fns:1.28.3,,./node_modules/date-fns/locale/da/build_distance_in_words_locale/index.js
,,,date-fns:1.28.4,,./node_modules/date-fns/locale/es/build_distance_in_words_locale/index.js
,,,date-fns:1.28.5,,./node_modules/date-fns/locale/zh_cn/build_distance_in_words_locale/index.js
,,,date-fns:1.29.0,,./node_modules/date-fns/each_day/index.js
,,,date-fns:1.30.0,,./node_modules/date-fns/_lib/getTimezoneOffsetInMilliseconds/index.js
,,,date-fns:1.30.1,,./node_modules/date-fns/docs.json
,,,date-fns:1.4.0,,./node_modules/date-fns/closest_index_to/index.js
,,,date-now:0.1.4,,./node_modules/date-now/.testem.json
,,,dateformat:1.0.12,,./node_modules/dateformat/bin/cli.js
,,,debug:2.6.9,,./node_modules/debug/.eslintrc
,,,debug:3.2.6,,./node_modules/@cypress/xvfb/node_modules/debug/dist/debug.js
,,,debuglog:1.0.1,,./node_modules/debuglog/debuglog.js
,,,deep-equal:0.2.2,,./node_modules/utile/node_modules/deep-equal/example/cmp.js
,,,deep-equal:2.0.2,,./node_modules/deep-equal/.editorconfig
,,,deeper:2.1.0,,./node_modules/deeper/.jshintrc
,,,default-require-extensions:1.0.0,,./node_modules/nyc/node_modules/default-require-extensions/js.js
,,,defaults:1.0.3,,./node_modules/npm/node_modules/columnify/node_modules/wcwidth/node_modules/defaults/index.js
,,,define-property:1.0.0,,./node_modules/base/node_modules/define-property/index.js
,,,define-property:2.0.2,,./node_modules/define-property/index.js
,,,delayed-stream:0.0.5,,./node_modules/zaproxy/node_modules/delayed-stream/License
,,,delayed-stream:1.0.0,,./node_modules/delayed-stream/License
,,,depd:1.1.2,,./node_modules/depd/index.js
,,,detect-file:1.0.0,,./node_modules/detect-file/index.js
,,,detect-indent:3.0.1,,./node_modules/nyc/node_modules/detect-indent/cli.js
,,,dezalgo:1.0.3,,./node_modules/dezalgo/dezalgo.js
,,,diff:1.4.0,,./node_modules/diff/diff.js
,,,dom-serializer:0.1.0,,./node_modules/dom-serializer/index.js
,,,domelementtype:1.1.3,,./node_modules/dom-serializer/node_modules/domelementtype/index.js
,,,domelementtype:1.3.1,,./node_modules/domelementtype/index.js
,,,domhandler:2.3.0,,./node_modules/domhandler/index.js
,,,domutils:1.5.1,,./node_modules/domutils/index.js
,,,dot-prop:4.2.0,"sonatype-2020-0018, CVE-2020-8116",./node_modules/dot-prop/index.js
,,,duplexer3:0.1.4,,./node_modules/duplexer3/index.js
,,,duplexify:3.6.1,,./node_modules/duplexify/example.js
,,,ecc-jsbn:0.1.1,,./node_modules/npm/node_modules/request/node_modules/http-signature/node_modules/sshpk/node_modules/ecc-jsbn/index.js
,,,ecc-jsbn:0.1.2,,./node_modules/ecc-jsbn/index.js
,,,editor:1.0.0,,./node_modules/npm/node_modules/editor/README.markdown
,,,editorconfig:0.15.2,,./node_modules/editorconfig/bin/editorconfig
,,,ejs:0.4.3,,./node_modules/nodeunit/deps/ejs/benchmark.js
,,,ejs:0.5.0,,./node_modules/nodeunit/deps/ejs/lib/ejs.js
,,,elegant-spinner:1.0.1,,./node_modules/elegant-spinner/index.js
,,,end-of-stream:1.4.1,,./node_modules/end-of-stream/index.js
,,,entities:1.0.0,,./node_modules/entities/index.js
,,,entities:1.1.2,,./node_modules/dom-serializer/node_modules/entities/index.js
,,,error-ex:1.3.0,,./node_modules/nyc/node_modules/error-ex/index.js
,,,error-ex:1.3.2,,./node_modules/error-ex/index.js
,,,error:7.0.2,,./node_modules/error/docs.mli
,,,es5-ext:0.10.12,,./node_modules/npm/node_modules/node-gyp/node_modules/path-array/node_modules/array-index/node_modules/es6-symbol/node_modules/es5-ext/.lint
,,,es6-iterator:2.0.0,,./node_modules/npm/node_modules/node-gyp/node_modules/path-array/node_modules/array-index/node_modules/es6-symbol/node_modules/es5-ext/node_modules/es6-iterator/#/chain.js
,,,es6-symbol:3.1.0,,./node_modules/npm/node_modules/node-gyp/node_modules/path-array/node_modules/array-index/node_modules/es6-symbol/.lint
