Competitor Component Name (1605),Competitor CVEs,Confidence,Sonatype Component Name (1466),Sonatype CVEs,Sonatype Occurence Path
github-username:4.1.0,,10,github-username:4.1.0,,./yarn.lock/github-username:4.1.0
glob-parent:3.1.0,,10,glob-parent:3.1.0,CVE-2020-28469,./yarn.lock/glob-parent:3.1.0
glob-to-regexp:0.3.0,,10,glob-to-regexp:0.3.0,,./yarn.lock/glob-to-regexp:0.3.0
glob:7.0.6,,10,glob:7.0.6,,./yarn.lock/glob:7.0.6
glob:7.1.3,,10,glob:7.1.3,,./yarn.lock/glob:7.1.3
glob:7.1.4,,10,glob:7.1.4,,./yarn.lock/glob:7.1.4
glob:7.1.6,,10,glob:7.1.6,,./yarn.lock/glob:7.1.6
global-agent:2.1.8,,10,global-agent:2.1.8,,./yarn.lock/global-agent:2.1.8
global-dirs:0.1.1,,10,global-dirs:0.1.1,,./yarn.lock/global-dirs:0.1.1
global-tunnel-ng:2.7.1,,10,global-tunnel-ng:2.7.1,,./yarn.lock/global-tunnel-ng:2.7.1
globals:11.8.0,,10,globals:11.8.0,,./yarn.lock/globals:11.8.0
globalthis:1.0.1,,10,globalthis:1.0.1,,./yarn.lock/globalthis:1.0.1
globby:7.1.1,,10,globby:7.1.1,,./yarn.lock/globby:7.1.1
globby:8.0.2,,10,globby:8.0.2,,./yarn.lock/globby:8.0.2
globby:9.2.0,,10,globby:9.2.0,,./yarn.lock/globby:9.2.0
gm:1.23.1,,10,gm:1.23.1,,./yarn.lock/gm:1.23.1
got:6.7.1,,10,got:6.7.1,CVE-2022-33987,./yarn.lock/got:6.7.1
got:7.1.0,,10,got:7.1.0,CVE-2022-33987,./yarn.lock/got:7.1.0
got:8.3.2,,10,got:8.3.2,CVE-2022-33987,./yarn.lock/got:8.3.2
graceful-fs:4.2.4,,10,graceful-fs:4.2.4,,./yarn.lock/graceful-fs:4.2.4
grouped-queue:0.3.3,,10,grouped-queue:0.3.3,,./yarn.lock/grouped-queue:0.3.3
grouped-queue:1.1.0,,10,grouped-queue:1.1.0,,./yarn.lock/grouped-queue:1.1.0
har-schema:2.0.0,,10,har-schema:2.0.0,,./yarn.lock/har-schema:2.0.0
har-validator:5.1.3,,10,har-validator:5.1.3,,./yarn.lock/har-validator:5.1.3
has-ansi:2.0.0,,10,has-ansi:2.0.0,,./yarn.lock/has-ansi:2.0.0
has-flag:1.0.0,,10,has-flag:1.0.0,,./yarn.lock/has-flag:1.0.0
has-flag:3.0.0,,10,has-flag:3.0.0,,./yarn.lock/has-flag:3.0.0
has-flag:4.0.0,,10,has-flag:4.0.0,,./yarn.lock/has-flag:4.0.0
has-symbol-support-x:1.4.2,,10,has-symbol-support-x:1.4.2,,./yarn.lock/has-symbol-support-x:1.4.2
has-to-string-tag-x:1.4.1,,10,has-to-string-tag-x:1.4.1,,./yarn.lock/has-to-string-tag-x:1.4.1
has-unicode:2.0.1,,10,has-unicode:2.0.1,,./yarn.lock/has-unicode:2.0.1
has-value:0.3.1,,10,has-value:0.3.1,,./yarn.lock/has-value:0.3.1
has-value:1.0.0,,10,has-value:1.0.0,,./yarn.lock/has-value:1.0.0
has-values:0.1.4,,10,has-values:0.1.4,,./yarn.lock/has-values:0.1.4
has-values:1.0.0,,10,has-values:1.0.0,,./yarn.lock/has-values:1.0.0
hermes-engine:0.5.1,,10,hermes-engine:0.5.1,"CVE-2020-1896, CVE-2020-1915, CVE-2021-24037, CVE-2021-24044, CVE-2022-27810, CVE-2022-32234, CVE-2022-35289, CVE-2022-40138",./yarn.lock/hermes-engine:0.5.1
hermes-profile-transformer:0.0.6,,10,hermes-profile-transformer:0.0.6,,./yarn.lock/hermes-profile-transformer:0.0.6
hoist-non-react-statics:2.5.5,,10,hoist-non-react-statics:2.5.5,,./yarn.lock/hoist-non-react-statics:2.5.5
hoist-non-react-statics:3.3.0,,10,hoist-non-react-statics:3.3.0,,./yarn.lock/hoist-non-react-statics:3.3.0
hoist-non-react-statics:3.3.2,,10,hoist-non-react-statics:3.3.2,,./yarn.lock/hoist-non-react-statics:3.3.2
home-or-tmp:3.0.0,,10,home-or-tmp:3.0.0,,./yarn.lock/home-or-tmp:3.0.0
hosted-git-info:2.7.1,,10,hosted-git-info:2.7.1,CVE-2021-23362,./yarn.lock/hosted-git-info:2.7.1
html-entities:1.3.1,,10,html-entities:1.3.1,,./yarn.lock/html-entities:1.3.1
html-parse-stringify2:2.0.1,,10,html-parse-stringify2:2.0.1,CVE-2021-23346,./yarn.lock/html-parse-stringify2:2.0.1
htmlparser2:3.10.1,,10,htmlparser2:3.10.1,,./yarn.lock/htmlparser2:3.10.1
http-cache-semantics:3.8.1,,10,http-cache-semantics:3.8.1,CVE-2022-25881,./yarn.lock/http-cache-semantics:3.8.1
http-errors:1.6.3,,10,http-errors:1.6.3,,./yarn.lock/http-errors:1.6.3
http-signature:1.2.0,,10,http-signature:1.2.0,,./yarn.lock/http-signature:1.2.0
human-signals:1.1.1,,10,human-signals:1.1.1,,./yarn.lock/human-signals:1.1.1
humanize-string:1.0.2,,10,humanize-string:1.0.2,,./yarn.lock/humanize-string:1.0.2
i18next:19.4.0,,10,i18next:19.4.0,"sonatype-2020-0577, sonatype-2020-0598, sonatype-2021-0184",./yarn.lock/i18next:19.4.0
iconv-lite:0.4.24,,10,iconv-lite:0.4.24,,./yarn.lock/iconv-lite:0.4.24
iconv-lite:0.6.2,,10,iconv-lite:0.6.2,,./yarn.lock/iconv-lite:0.6.2
ieee754:1.1.13,,10,ieee754:1.1.13,,./yarn.lock/ieee754:1.1.13
ignore:3.3.10,,10,ignore:3.3.10,,./yarn.lock/ignore:3.3.10
ignore:4.0.6,,10,ignore:4.0.6,,./yarn.lock/ignore:4.0.6
image-size:0.6.3,,10,image-size:0.6.3,,./yarn.lock/image-size:0.6.3
import-fresh:2.0.0,,10,import-fresh:2.0.0,,./yarn.lock/import-fresh:2.0.0
import-lazy:2.1.0,,10,import-lazy:2.1.0,,./yarn.lock/import-lazy:2.1.0
imurmurhash:0.1.4,,10,imurmurhash:0.1.4,,./yarn.lock/imurmurhash:0.1.4
indent-string:2.1.0,,10,indent-string:2.1.0,,./yarn.lock/indent-string:2.1.0
indent-string:4.0.0,,10,indent-string:4.0.0,,./yarn.lock/indent-string:4.0.0
inflight:1.0.6,,10,inflight:1.0.6,,./yarn.lock/inflight:1.0.6
inherits:2.0.3,,10,inherits:2.0.3,,./yarn.lock/inherits:2.0.3
inherits:2.0.4,,10,inherits:2.0.4,,./yarn.lock/inherits:2.0.4
ini:1.3.5,,10,ini:1.3.5,sonatype-2020-1214,./yarn.lock/ini:1.3.5
inquirer:1.2.3,,10,inquirer:1.2.3,,./yarn.lock/inquirer:1.2.3
inquirer:3.0.6,,10,inquirer:3.0.6,,./yarn.lock/inquirer:3.0.6
inquirer:3.3.0,,10,inquirer:3.3.0,,./yarn.lock/inquirer:3.3.0
inquirer:6.2.0,,10,inquirer:6.2.0,,./yarn.lock/inquirer:6.2.0
inquirer:6.5.2,,10,inquirer:6.5.2,,./yarn.lock/inquirer:6.5.2
inquirer:7.1.0,,10,inquirer:7.1.0,,./yarn.lock/inquirer:7.1.0
insight:0.10.3,,10,insight:0.10.3,,./yarn.lock/insight:0.10.3
interpret:1.1.0,,10,interpret:1.1.0,,./yarn.lock/interpret:1.1.0
into-stream:3.1.0,,10,into-stream:3.1.0,,./yarn.lock/into-stream:3.1.0
invariant:2.2.4,,10,invariant:2.2.4,,./yarn.lock/invariant:2.2.4
invert-kv:2.0.0,,10,invert-kv:2.0.0,,./yarn.lock/invert-kv:2.0.0
ip-regex:2.1.0,,10,ip-regex:2.1.0,,./yarn.lock/ip-regex:2.1.0
ip:1.1.5,,10,ip:1.1.5,,./yarn.lock/ip:1.1.5
is-accessor-descriptor:0.1.6,,10,is-accessor-descriptor:0.1.6,,./yarn.lock/is-accessor-descriptor:0.1.6
is-accessor-descriptor:1.0.0,,10,is-accessor-descriptor:1.0.0,,./yarn.lock/is-accessor-descriptor:1.0.0
is-arrayish:0.2.1,,10,is-arrayish:0.2.1,,./yarn.lock/is-arrayish:0.2.1
is-arrayish:0.3.2,,10,is-arrayish:0.3.2,,./yarn.lock/is-arrayish:0.3.2
is-buffer:1.1.6,,10,is-buffer:1.1.6,,./yarn.lock/is-buffer:1.1.6
is-buffer:2.0.4,,10,is-buffer:2.0.4,,./yarn.lock/is-buffer:2.0.4
is-builtin-module:1.0.0,,10,is-builtin-module:1.0.0,,./yarn.lock/is-builtin-module:1.0.0
is-ci:1.2.1,,10,is-ci:1.2.1,,./yarn.lock/is-ci:1.2.1
is-ci:2.0.0,,10,is-ci:2.0.0,,./yarn.lock/is-ci:2.0.0
is-data-descriptor:0.1.4,,10,is-data-descriptor:0.1.4,,./yarn.lock/is-data-descriptor:0.1.4
is-data-descriptor:1.0.0,,10,is-data-descriptor:1.0.0,,./yarn.lock/is-data-descriptor:1.0.0
is-descriptor:0.1.6,,10,is-descriptor:0.1.6,,./yarn.lock/is-descriptor:0.1.6
is-descriptor:1.0.2,,10,is-descriptor:1.0.2,,./yarn.lock/is-descriptor:1.0.2
is-directory:0.3.1,,10,is-directory:0.3.1,,./yarn.lock/is-directory:0.3.1
is-docker:1.1.0,,10,is-docker:1.1.0,,./yarn.lock/is-docker:1.1.0
is-extendable:0.1.1,,10,is-extendable:0.1.1,,./yarn.lock/is-extendable:0.1.1
is-extendable:1.0.1,,10,is-extendable:1.0.1,,./yarn.lock/is-extendable:1.0.1
is-extglob:2.1.1,,10,is-extglob:2.1.1,,./yarn.lock/is-extglob:2.1.1
is-finite:1.1.0,,10,is-finite:1.1.0,,./yarn.lock/is-finite:1.1.0
is-fullwidth-code-point:1.0.0,,10,is-fullwidth-code-point:1.0.0,,./yarn.lock/is-fullwidth-code-point:1.0.0
is-fullwidth-code-point:2.0.0,,10,is-fullwidth-code-point:2.0.0,,./yarn.lock/is-fullwidth-code-point:2.0.0
is-fullwidth-code-point:3.0.0,,10,is-fullwidth-code-point:3.0.0,,./yarn.lock/is-fullwidth-code-point:3.0.0
is-glob:3.1.0,,10,is-glob:3.1.0,,./yarn.lock/is-glob:3.1.0
is-glob:4.0.0,,10,is-glob:4.0.0,,./yarn.lock/is-glob:4.0.0
is-installed-globally:0.1.0,,10,is-installed-globally:0.1.0,,./yarn.lock/is-installed-globally:0.1.0
is-npm:1.0.0,,10,is-npm:1.0.0,,./yarn.lock/is-npm:1.0.0
is-number:3.0.0,,10,is-number:3.0.0,,./yarn.lock/is-number:3.0.0
is-obj:1.0.1,,10,is-obj:1.0.1,,./yarn.lock/is-obj:1.0.1
is-object:1.0.1,,10,is-object:1.0.1,,./yarn.lock/is-object:1.0.1
is-path-inside:1.0.1,,10,is-path-inside:1.0.1,,./yarn.lock/is-path-inside:1.0.1
is-plain-obj:1.1.0,,10,is-plain-obj:1.1.0,,./yarn.lock/is-plain-obj:1.1.0
is-plain-obj:2.1.0,,10,is-plain-obj:2.1.0,,./yarn.lock/is-plain-obj:2.1.0
is-plain-object:2.0.4,,10,is-plain-object:2.0.4,,./yarn.lock/is-plain-object:2.0.4
is-promise:2.1.0,,10,is-promise:2.1.0,,./yarn.lock/is-promise:2.1.0
is-redirect:1.0.0,,10,is-redirect:1.0.0,,./yarn.lock/is-redirect:1.0.0
is-regexp:1.0.0,,10,is-regexp:1.0.0,,./yarn.lock/is-regexp:1.0.0
is-retry-allowed:1.1.0,,10,is-retry-allowed:1.1.0,,./yarn.lock/is-retry-allowed:1.1.0
is-retry-allowed:1.2.0,,10,is-retry-allowed:1.2.0,,./yarn.lock/is-retry-allowed:1.2.0
is-root:1.0.0,,10,is-root:1.0.0,,./yarn.lock/is-root:1.0.0
is-scoped:1.0.0,,10,is-scoped:1.0.0,,./yarn.lock/is-scoped:1.0.0
is-stream:1.1.0,,10,is-stream:1.1.0,,./yarn.lock/is-stream:1.1.0
is-stream:2.0.0,,10,is-stream:2.0.0,,./yarn.lock/is-stream:2.0.0
is-supported-regexp-flag:1.0.1,,10,is-supported-regexp-flag:1.0.1,,./yarn.lock/is-supported-regexp-flag:1.0.1
is-typedarray:1.0.0,,10,is-typedarray:1.0.0,,./yarn.lock/is-typedarray:1.0.0
is-utf8:0.2.1,,10,is-utf8:0.2.1,,./yarn.lock/is-utf8:0.2.1
is-windows:1.0.2,,10,is-windows:1.0.2,,./yarn.lock/is-windows:1.0.2
is-wsl:1.1.0,,10,is-wsl:1.1.0,,./yarn.lock/is-wsl:1.1.0
isarray:1.0.0,,10,isarray:1.0.0,,./yarn.lock/isarray:1.0.0
isbinaryfile:3.0.3,,10,isbinaryfile:3.0.3,,./yarn.lock/isbinaryfile:3.0.3
isbinaryfile:4.0.6,,10,isbinaryfile:4.0.6,,./yarn.lock/isbinaryfile:4.0.6
isexe:2.0.0,,10,isexe:2.0.0,,./yarn.lock/isexe:2.0.0
isobject:2.1.0,,10,isobject:2.1.0,,./yarn.lock/isobject:2.1.0
isobject:3.0.1,,10,isobject:3.0.1,,./yarn.lock/isobject:3.0.1
isomorphic-fetch:2.2.1,,10,isomorphic-fetch:2.2.1,,./yarn.lock/isomorphic-fetch:2.2.1
isstream:0.1.2,,10,isstream:0.1.2,,./yarn.lock/isstream:0.1.2
istextorbinary:2.5.1,,10,istextorbinary:2.5.1,,./yarn.lock/istextorbinary:2.5.1
istextorbinary:2.6.0,,10,istextorbinary:2.6.0,,./yarn.lock/istextorbinary:2.6.0
isurl:1.0.0,,10,isurl:1.0.0,,./yarn.lock/isurl:1.0.0
jest-get-type:24.9.0,,10,jest-get-type:24.9.0,,./yarn.lock/jest-get-type:24.9.0
jest-haste-map:24.9.0,,10,jest-haste-map:24.9.0,,./yarn.lock/jest-haste-map:24.9.0
jest-message-util:24.9.0,,10,jest-message-util:24.9.0,,./yarn.lock/jest-message-util:24.9.0
jest-mock:24.9.0,,10,jest-mock:24.9.0,,./yarn.lock/jest-mock:24.9.0
jest-serializer:24.9.0,,10,jest-serializer:24.9.0,,./yarn.lock/jest-serializer:24.9.0
jest-util:24.9.0,,10,jest-util:24.9.0,,./yarn.lock/jest-util:24.9.0
jest-validate:24.9.0,,10,jest-validate:24.9.0,,./yarn.lock/jest-validate:24.9.0
jest-worker:24.9.0,,10,jest-worker:24.9.0,,./yarn.lock/jest-worker:24.9.0
jetifier:1.6.5,,10,jetifier:1.6.5,"CVE-2021-33813, sonatype-2021-1694, CVE-2022-25647",./yarn.lock/jetifier:1.6.5
js-tokens:4.0.0,,10,js-tokens:4.0.0,,./yarn.lock/js-tokens:4.0.0
js-yaml:3.12.0,,10,js-yaml:3.12.0,"sonatype-2019-0110, sonatype-2019-0120",./yarn.lock/js-yaml:3.12.0
js-yaml:3.13.1,,10,js-yaml:3.13.1,,./yarn.lock/js-yaml:3.13.1
jsbn:0.1.1,,10,jsbn:0.1.1,,./yarn.lock/jsbn:0.1.1
jsc-android:245459.0.0,,10,jsc-android:245459.0.0,,./yarn.lock/jsc-android:245459.0.0
jsesc:0.5.0,,10,jsesc:0.5.0,,./yarn.lock/jsesc:0.5.0
jsesc:2.5.1,,10,jsesc:2.5.1,,./yarn.lock/jsesc:2.5.1
json-buffer:3.0.0,,10,json-buffer:3.0.0,,./yarn.lock/json-buffer:3.0.0
json-parse-better-errors:1.0.2,,10,json-parse-better-errors:1.0.2,,./yarn.lock/json-parse-better-errors:1.0.2
json-schema-traverse:0.4.1,,10,json-schema-traverse:0.4.1,,./yarn.lock/json-schema-traverse:0.4.1
json-schema:0.2.3,,10,json-schema:0.2.3,CVE-2021-3918,./yarn.lock/json-schema:0.2.3
json-stable-stringify:1.0.1,,10,json-stable-stringify:1.0.1,sonatype-2020-0941,./yarn.lock/json-stable-stringify:1.0.1
json-stringify-safe:5.0.1,,10,json-stringify-safe:5.0.1,,./yarn.lock/json-stringify-safe:5.0.1
json5:0.5.1,,10,json5:0.5.1,,./yarn.lock/json5:0.5.1
jsonfile:2.4.0,,10,jsonfile:2.4.0,,./yarn.lock/jsonfile:2.4.0
jsonfile:4.0.0,,10,jsonfile:4.0.0,,./yarn.lock/jsonfile:4.0.0
jsonify:0.0.0,,10,jsonify:0.0.0,,./yarn.lock/jsonify:0.0.0
jsonparse:1.3.1,,10,jsonparse:1.3.1,,./yarn.lock/jsonparse:1.3.1
jsprim:1.4.1,,10,jsprim:1.4.1,,./yarn.lock/jsprim:1.4.1
keymirror:0.1.1,,10,keymirror:0.1.1,,./yarn.lock/keymirror:0.1.1
keyv:3.0.0,,10,keyv:3.0.0,,./yarn.lock/keyv:3.0.0
kind-of:1.1.0,,10,kind-of:1.1.0,,./yarn.lock/kind-of:1.1.0
kind-of:3.2.2,,10,kind-of:3.2.2,,./yarn.lock/kind-of:3.2.2
kind-of:4.0.0,,10,kind-of:4.0.0,,./yarn.lock/kind-of:4.0.0
kind-of:5.1.0,,10,kind-of:5.1.0,,./yarn.lock/kind-of:5.1.0
kind-of:6.0.2,,10,kind-of:6.0.2,CVE-2019-20149,./yarn.lock/kind-of:6.0.2
kind-of:6.0.3,,10,kind-of:6.0.3,,./yarn.lock/kind-of:6.0.3
klaw:1.3.1,,10,klaw:1.3.1,,./yarn.lock/klaw:1.3.1
latest-version:3.1.0,,10,latest-version:3.1.0,,./yarn.lock/latest-version:3.1.0
lazy-cache:2.0.2,,10,lazy-cache:2.0.2,,./yarn.lock/lazy-cache:2.0.2
lcid:2.0.0,,10,lcid:2.0.0,,./yarn.lock/lcid:2.0.0
leven:3.1.0,,10,leven:3.1.0,,./yarn.lock/leven:3.1.0
lines-and-columns:1.1.6,,10,lines-and-columns:1.1.6,,./yarn.lock/lines-and-columns:1.1.6
load-json-file:1.1.0,,10,load-json-file:1.1.0,,./yarn.lock/load-json-file:1.1.0
load-json-file:4.0.0,,10,load-json-file:4.0.0,,./yarn.lock/load-json-file:4.0.0
locate-path:2.0.0,,10,locate-path:2.0.0,,./yarn.lock/locate-path:2.0.0
locate-path:3.0.0,,10,locate-path:3.0.0,,./yarn.lock/locate-path:3.0.0
locate-path:5.0.0,,10,locate-path:5.0.0,,./yarn.lock/locate-path:5.0.0
locutus:2.0.11,,10,locutus:2.0.11,"CVE-2020-13619, CVE-2020-7700, CVE-2020-7719, sonatype-2020-0952, sonatype-2021-0690, CVE-2021-23392",./yarn.lock/locutus:2.0.11
lodash.debounce:4.0.8,,10,lodash.debounce:4.0.8,,./yarn.lock/lodash.debounce:4.0.8
lodash.isequal:4.5.0,,10,lodash.isequal:4.5.0,,./yarn.lock/lodash.isequal:4.5.0
lodash.pad:4.5.1,,10,lodash.pad:4.5.1,,./yarn.lock/lodash.pad:4.5.1
lodash.padend:4.6.1,,10,lodash.padend:4.6.1,,./yarn.lock/lodash.padend:4.6.1
lodash.padstart:4.6.1,,10,lodash.padstart:4.6.1,,./yarn.lock/lodash.padstart:4.6.1
lodash.throttle:4.1.1,,10,lodash.throttle:4.1.1,,./yarn.lock/lodash.throttle:4.1.1
lodash:4.17.11,,10,lodash:4.17.11,"CVE-2019-10744, CVE-2020-28500, CVE-2021-23337, sonatype-2019-0500, sonatype-2020-0292, CVE-2020-8203, sonatype-2020-0739",./yarn.lock/lodash:4.17.11
lodash:4.17.14,,10,lodash:4.17.14,"CVE-2020-28500, CVE-2021-23337, sonatype-2019-0467, sonatype-2020-0292, CVE-2020-8203, sonatype-2020-0739",./yarn.lock/lodash:4.17.14
lodash:4.17.15,,10,lodash:4.17.15,"CVE-2020-28500, CVE-2021-23337, sonatype-2019-0467, sonatype-2020-0292, CVE-2020-8203, sonatype-2020-0739",./yarn.lock/lodash:4.17.15
log-symbols:2.2.0,,10,log-symbols:2.2.0,,./yarn.lock/log-symbols:2.2.0
logkitty:0.7.1,,10,logkitty:0.7.1,,./yarn.lock/logkitty:0.7.1
loose-envify:1.4.0,,10,loose-envify:1.4.0,,./yarn.lock/loose-envify:1.4.0
loud-rejection:1.6.0,,10,loud-rejection:1.6.0,,./yarn.lock/loud-rejection:1.6.0
lowercase-keys:1.0.0,,10,lowercase-keys:1.0.0,,./yarn.lock/lowercase-keys:1.0.0
lowercase-keys:1.0.1,,10,lowercase-keys:1.0.1,,./yarn.lock/lowercase-keys:1.0.1
lru-cache:4.1.3,,10,lru-cache:4.1.3,,./yarn.lock/lru-cache:4.1.3
lru-cache:4.1.5,,10,lru-cache:4.1.5,,./yarn.lock/lru-cache:4.1.5
macos-release:2.3.0,,10,macos-release:2.3.0,,./yarn.lock/macos-release:2.3.0
make-dir:1.3.0,,10,make-dir:1.3.0,,./yarn.lock/make-dir:1.3.0
make-dir:3.1.0,,10,make-dir:3.1.0,,./yarn.lock/make-dir:3.1.0
makeerror:1.0.11,,10,makeerror:1.0.11,,./yarn.lock/makeerror:1.0.11
map-age-cleaner:0.1.3,,10,map-age-cleaner:0.1.3,,./yarn.lock/map-age-cleaner:0.1.3
map-cache:0.2.2,,10,map-cache:0.2.2,,./yarn.lock/map-cache:0.2.2
map-obj:1.0.1,,10,map-obj:1.0.1,,./yarn.lock/map-obj:1.0.1
map-visit:1.0.0,,10,map-visit:1.0.0,,./yarn.lock/map-visit:1.0.0
matcher:2.1.0,,10,matcher:2.1.0,,./yarn.lock/matcher:2.1.0
mdn-data:2.0.6,,10,mdn-data:2.0.6,,./yarn.lock/mdn-data:2.0.6
mem-fs-editor:4.0.3,,10,mem-fs-editor:4.0.3,,./yarn.lock/mem-fs-editor:4.0.3
mem-fs-editor:6.0.0,,10,mem-fs-editor:6.0.0,,./yarn.lock/mem-fs-editor:6.0.0
mem-fs:1.1.3,,10,mem-fs:1.1.3,,./yarn.lock/mem-fs:1.1.3
mem:4.3.0,,10,mem:4.3.0,,./yarn.lock/mem:4.3.0
mem:5.1.1,,10,mem:5.1.1,,./yarn.lock/mem:5.1.1
meow:3.7.0,,10,meow:3.7.0,,./yarn.lock/meow:3.7.0
merge-options:3.0.4,,10,merge-options:3.0.4,,./yarn.lock/merge-options:3.0.4
merge-stream:1.0.1,,10,merge-stream:1.0.1,,./yarn.lock/merge-stream:1.0.1
merge-stream:2.0.0,,10,merge-stream:2.0.0,,./yarn.lock/merge-stream:2.0.0
merge2:1.2.3,,10,merge2:1.2.3,,./yarn.lock/merge2:1.2.3
merge2:1.3.0,,10,merge2:1.3.0,,./yarn.lock/merge2:1.3.0
metro-babel-register:0.58.0,,10,metro-babel-register:0.58.0,,./yarn.lock/metro-babel-register:0.58.0
metro-babel-register:0.59.0,,10,metro-babel-register:0.59.0,,./yarn.lock/metro-babel-register:0.59.0
metro-babel-transformer:0.58.0,,10,metro-babel-transformer:0.58.0,,./yarn.lock/metro-babel-transformer:0.58.0
metro-babel-transformer:0.59.0,,10,metro-babel-transformer:0.59.0,,./yarn.lock/metro-babel-transformer:0.59.0
metro-cache:0.58.0,,10,metro-cache:0.58.0,,./yarn.lock/metro-cache:0.58.0
metro-config:0.58.0,,10,metro-config:0.58.0,,./yarn.lock/metro-config:0.58.0
metro-core:0.58.0,,10,metro-core:0.58.0,,./yarn.lock/metro-core:0.58.0
metro-inspector-proxy:0.58.0,,10,metro-inspector-proxy:0.58.0,,./yarn.lock/metro-inspector-proxy:0.58.0
metro-minify-uglify:0.58.0,,10,metro-minify-uglify:0.58.0,,./yarn.lock/metro-minify-uglify:0.58.0
metro-react-native-babel-preset:0.58.0,,10,metro-react-native-babel-preset:0.58.0,,./yarn.lock/metro-react-native-babel-preset:0.58.0
metro-react-native-babel-preset:0.59.0,,10,metro-react-native-babel-preset:0.59.0,,./yarn.lock/metro-react-native-babel-preset:0.59.0
metro-react-native-babel-transformer:0.58.0,,10,metro-react-native-babel-transformer:0.58.0,,./yarn.lock/metro-react-native-babel-transformer:0.58.0
metro-react-native-babel-transformer:0.59.0,,10,metro-react-native-babel-transformer:0.59.0,,./yarn.lock/metro-react-native-babel-transformer:0.59.0
metro-resolver:0.58.0,,10,metro-resolver:0.58.0,,./yarn.lock/metro-resolver:0.58.0
metro-source-map:0.58.0,,10,metro-source-map:0.58.0,,./yarn.lock/metro-source-map:0.58.0
metro-source-map:0.59.0,,10,metro-source-map:0.59.0,,./yarn.lock/metro-source-map:0.59.0
metro-symbolicate:0.58.0,,10,metro-symbolicate:0.58.0,,./yarn.lock/metro-symbolicate:0.58.0
metro-symbolicate:0.59.0,,10,metro-symbolicate:0.59.0,,./yarn.lock/metro-symbolicate:0.59.0
metro:0.58.0,,10,metro:0.58.0,,./yarn.lock/metro:0.58.0
micromatch:3.1.10,,10,micromatch:3.1.10,,./yarn.lock/micromatch:3.1.10
mime-db:1.23.0,,10,mime-db:1.23.0,,./yarn.lock/mime-db:1.23.0
mime-db:1.37.0,,10,mime-db:1.37.0,,./yarn.lock/mime-db:1.37.0
mime-types:2.1.11,,10,mime-types:2.1.11,,./yarn.lock/mime-types:2.1.11
mime-types:2.1.21,,10,mime-types:2.1.21,,./yarn.lock/mime-types:2.1.21
mime:1.4.1,,10,mime:1.4.1,,./yarn.lock/mime:1.4.1
mime:2.4.4,,10,mime:2.4.4,,./yarn.lock/mime:2.4.4
mimic-fn:1.2.0,,10,mimic-fn:1.2.0,,./yarn.lock/mimic-fn:1.2.0
mimic-fn:2.1.0,,10,mimic-fn:2.1.0,,./yarn.lock/mimic-fn:2.1.0
mimic-response:1.0.1,,10,mimic-response:1.0.1,,./yarn.lock/mimic-response:1.0.1
minimatch:3.0.4,,10,minimatch:3.0.4,sonatype-2021-4879,./yarn.lock/minimatch:3.0.4
minimist:0.0.8,,10,minimist:0.0.8,CVE-2020-7598,./yarn.lock/minimist:0.0.8
minimist:1.2.0,,10,minimist:1.2.0,CVE-2020-7598,./yarn.lock/minimist:1.2.0
minimist:1.2.5,,10,minimist:1.2.5,CVE-2021-44906,./yarn.lock/minimist:1.2.5
mixin-deep:1.3.1,,10,mixin-deep:1.3.1,CVE-2019-10746,./yarn.lock/mixin-deep:1.3.1
mixin-object:2.0.1,,10,mixin-object:2.0.1,,./yarn.lock/mixin-object:2.0.1
mkdirp:0.5.1,,10,mkdirp:0.5.1,,./yarn.lock/mkdirp:0.5.1
moment-recur-ts:1.3.1,,10,moment-recur-ts:1.3.1,,./yarn.lock/moment-recur-ts:1.3.1
moment-recur:1.0.7,,10,moment-recur:1.0.7,,./yarn.lock/moment-recur:1.0.7
moment-timezone:0.5.31,,10,moment-timezone:0.5.31,,./yarn.lock/moment-timezone:0.5.31
moment:2.27.0,,10,moment:2.27.0,"CVE-2022-24785, CVE-2022-31129",./yarn.lock/moment:2.27.0
ms:2.0.0,,10,ms:2.0.0,,./yarn.lock/ms:2.0.0
ms:2.1.1,,10,ms:2.1.1,,./yarn.lock/ms:2.1.1
multimatch:2.1.0,,10,multimatch:2.1.0,,./yarn.lock/multimatch:2.1.0
multimatch:4.0.0,,10,multimatch:4.0.0,,./yarn.lock/multimatch:4.0.0
mute-stream:0.0.6,,10,mute-stream:0.0.6,,./yarn.lock/mute-stream:0.0.6
mute-stream:0.0.7,,10,mute-stream:0.0.7,,./yarn.lock/mute-stream:0.0.7
mute-stream:0.0.8,,10,mute-stream:0.0.8,,./yarn.lock/mute-stream:0.0.8
nanoid:3.1.16,,10,nanoid:3.1.16,,./yarn.lock/nanoid:3.1.16
nanomatch:1.2.13,,10,nanomatch:1.2.13,,./yarn.lock/nanomatch:1.2.13
negotiator:0.6.1,,10,negotiator:0.6.1,,./yarn.lock/negotiator:0.6.1
nice-try:1.0.5,,10,nice-try:1.0.5,,./yarn.lock/nice-try:1.0.5
node-fetch:1.6.3,,10,node-fetch:1.6.3,"CVE-2020-15168, CVE-2022-0235, sonatype-2022-3677",./yarn.lock/node-fetch:1.6.3
node-fetch:1.7.3,,10,node-fetch:1.7.3,"CVE-2020-15168, CVE-2022-0235, sonatype-2022-3677",./yarn.lock/node-fetch:1.7.3
