Competitor Component Name (4),Competitor CVEs,Confidence,Sonatype Component Name (552),Sonatype CVEs,Sonatype Occurence Path
,,,gevent:(cp310-cp310-macosx_10_14_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp310-cp310-macosx_10_14_x86_64:7ae0e158b9b126efb3ac
,,,gevent:(cp310-cp310-manylinux_2_12_x86_64.manylinux2010_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp310-cp310-manylinux_2_12_x86_64.manylinux2010_x86_64:3c86a295d41ae88b65fa
,,,gevent:(cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64:2d2b0687dd63c069d8bd
,,,gevent:(cp310-cp310-musllinux_1_1_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp310-cp310-musllinux_1_1_x86_64:99f23b7723a11ec3bcc9
,,,gevent:(cp310-cp310-win_amd64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp310-cp310-win_amd64:ec5dde3c78810e53a3d9
,,,gevent:(cp36-cp36m-manylinux_2_12_x86_64.manylinux2010_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp36-cp36m-manylinux_2_12_x86_64.manylinux2010_x86_64:24f5d5783f3ce8cc02ae
,,,gevent:(cp36-cp36m-manylinux_2_17_aarch64.manylinux2014_aarch64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp36-cp36m-manylinux_2_17_aarch64.manylinux2014_aarch64:db6d6ab6170d963bb9d0
,,,gevent:(cp36-cp36m-musllinux_1_1_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp36-cp36m-musllinux_1_1_x86_64:8b46ca78a22f9e4aa059
,,,gevent:(cp36-cp36m-win32):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp36-cp36m-win32:fa4b4abb7fb66a94e425
,,,gevent:(cp36-cp36m-win_amd64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp36-cp36m-win_amd64:9bb4999105e3b5699481
,,,gevent:(cp37-cp37m-macosx_10_14_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp37-cp37m-macosx_10_14_x86_64:5a634bd17659c67a8067
,,,gevent:(cp37-cp37m-manylinux_2_12_x86_64.manylinux2010_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp37-cp37m-manylinux_2_12_x86_64.manylinux2010_x86_64:2bb4a37e91198c4a9a6b
,,,gevent:(cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64:d68f83c8051a5c847679
,,,gevent:(cp37-cp37m-musllinux_1_1_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp37-cp37m-musllinux_1_1_x86_64:1bc9a8380b0cbef1f642
,,,gevent:(cp37-cp37m-win32):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp37-cp37m-win32:2ada134e7ea7f7513960
,,,gevent:(cp37-cp37m-win_amd64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp37-cp37m-win_amd64:e4a8deb4382e129421db
,,,gevent:(cp38-cp38-macosx_10_14_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp38-cp38-macosx_10_14_x86_64:aaf010c9444f20054acd
,,,gevent:(cp38-cp38-manylinux_2_12_x86_64.manylinux2010_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp38-cp38-manylinux_2_12_x86_64.manylinux2010_x86_64:5168a895180d0ef1e62d
,,,gevent:(cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64:f27597c0a2035eab1c0f
,,,gevent:(cp38-cp38-musllinux_1_1_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp38-cp38-musllinux_1_1_x86_64:8feb690cb15cdc4bf78f
,,,gevent:(cp38-cp38-win32):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp38-cp38-win32:aaba0d3df40759a0ab90
,,,gevent:(cp38-cp38-win_amd64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp38-cp38-win_amd64:fa8bd7f3ab81d4fd2312
,,,gevent:(cp39-cp39-macosx_10_14_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp39-cp39-macosx_10_14_x86_64:48a8aad9427f49495160
,,,gevent:(cp39-cp39-manylinux_2_12_x86_64.manylinux2010_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp39-cp39-manylinux_2_12_x86_64.manylinux2010_x86_64:c586ee31bc5f29a6fa1b
,,,gevent:(cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64:5d150f4d0f45912c3649
,,,gevent:(cp39-cp39-musllinux_1_1_x86_64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp39-cp39-musllinux_1_1_x86_64:f7415db17e94f452640f
,,,gevent:(cp39-cp39-win32):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp39-cp39-win32:e834b3075d43d7c26232
,,,gevent:(cp39-cp39-win_amd64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=cp39-cp39-win_amd64:033f30b9f1c4b7d8592b
,,,gevent:(pp27-pypy_73-win_amd64):21.12.0:(.whl),,Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=whl&qualifier=pp27-pypy_73-win_amd64:4de12ef6fb41fba5b555
,,,gevent:21.12.0:(.tar.gz),"CVE-2020-8252, sonatype-2020-0401",Tusimple-bom.xml/pkg:pypi\gevent@21.12.0?extension=tar.gz:ff398c22e3bbdcd3281a
,,,google-api-python-client:(py2.py3-none-any):1.12.5:(.whl),,Tusimple-bom.xml/pkg:pypi\google-api-python-client@1.12.5?extension=whl&qualifier=py2.py3-none-any:1c5f3fb0de1c8c992f89
,,,google-api-python-client:1.12.5:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\google-api-python-client@1.12.5?extension=tar.gz:76e114b937769772b48c
,,,google-auth-httplib2:(py2.py3-none-any):0.0.4:(.whl),,Tusimple-bom.xml/pkg:pypi\google-auth-httplib2@0.0.4?extension=whl&qualifier=py2.py3-none-any:f1da34ec0052c4402f03
,,,google-auth-httplib2:0.0.4:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\google-auth-httplib2@0.0.4?extension=tar.gz:a9947e01d765afcda019
,,,google-auth:(py2.py3-none-any):1.23.0:(.whl),,Tusimple-bom.xml/pkg:pypi\google-auth@1.23.0?extension=whl&qualifier=py2.py3-none-any:ede9ca2f8f9e9dbfcead
,,,google-auth:1.23.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\google-auth@1.23.0?extension=tar.gz:3f13d8bb0c00d7822e8a
,,,google:2.0.1:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\google@2.0.1?extension=tar.gz:dfa4f75efd7482f07efc
,,,greenlet:(cp27-cp27m-macosx_10_14_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp27-cp27m-macosx_10_14_x86_64:4245f3644998746deb90
,,,greenlet:(cp27-cp27m-manylinux1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp27-cp27m-manylinux1_x86_64:e1ef59284841792fd756
,,,greenlet:(cp27-cp27m-manylinux2010_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp27-cp27m-manylinux2010_x86_64:46dbfb5a1204eaa084f7
,,,greenlet:(cp27-cp27m-win32):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp27-cp27m-win32:d31c408022fc4d91af45
,,,greenlet:(cp27-cp27m-win_amd64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp27-cp27m-win_amd64:a645fdbda9f4283c6970
,,,greenlet:(cp27-cp27mu-manylinux1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp27-cp27mu-manylinux1_x86_64:e16c4cc203fa7a41b9c2
,,,greenlet:(cp27-cp27mu-manylinux2010_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp27-cp27mu-manylinux2010_x86_64:385291bc0b94eeafd79a
,,,greenlet:(cp310-cp310-macosx_10_14_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp310-cp310-macosx_10_14_x86_64:083e789254fc3faeb6fb
,,,greenlet:(cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp310-cp310-manylinux_2_17_aarch64.manylinux2014_aarch64:d92d0b5a79ddd40d7667
,,,greenlet:(cp310-cp310-manylinux_2_17_ppc64le.manylinux2014_ppc64le):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp310-cp310-manylinux_2_17_ppc64le.manylinux2014_ppc64le:fb42511e462c1316583d
,,,greenlet:(cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp310-cp310-manylinux_2_17_x86_64.manylinux2014_x86_64:ebe087d005cb784b6e36
,,,greenlet:(cp310-cp310-musllinux_1_1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp310-cp310-musllinux_1_1_x86_64:b5bb68bd34b161e3591d
,,,greenlet:(cp310-cp310-win_amd64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp310-cp310-win_amd64:efb8948632ee55525ff1
,,,greenlet:(cp35-cp35m-macosx_10_14_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp35-cp35m-macosx_10_14_x86_64:587923e308f37b2dc5cb
,,,greenlet:(cp35-cp35m-manylinux1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp35-cp35m-manylinux1_x86_64:99baf07ec948a5855cdf
,,,greenlet:(cp35-cp35m-manylinux2010_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp35-cp35m-manylinux2010_x86_64:3bd3d5863f3374385c25
,,,greenlet:(cp35-cp35m-win32):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp35-cp35m-win32:9c6149a39a5f9f19443b
,,,greenlet:(cp35-cp35m-win_amd64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp35-cp35m-win_amd64:49b9e6435d0dc52bbf22
,,,greenlet:(cp36-cp36m-macosx_10_14_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-macosx_10_14_x86_64:a51059484295658fafbb
,,,greenlet:(cp36-cp36m-manylinux1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-manylinux1_x86_64:a89c3543f282f91b1163
,,,greenlet:(cp36-cp36m-manylinux2010_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-manylinux2010_x86_64:7d5639317761a5b8b7c8
,,,greenlet:(cp36-cp36m-manylinux_2_17_aarch64.manylinux2014_aarch64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-manylinux_2_17_aarch64.manylinux2014_aarch64:14fb4d56857ff1202a65
,,,greenlet:(cp36-cp36m-manylinux_2_17_ppc64le.manylinux2014_ppc64le):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-manylinux_2_17_ppc64le.manylinux2014_ppc64le:94a092356c5622ea9eaf
,,,greenlet:(cp36-cp36m-manylinux_2_17_x86_64.manylinux2014_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-manylinux_2_17_x86_64.manylinux2014_x86_64:8fefb438b6265aafef6c
,,,greenlet:(cp36-cp36m-musllinux_1_1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-musllinux_1_1_x86_64:f8aa2b52aef524905489
,,,greenlet:(cp36-cp36m-win32):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-win32:f0b8c6715853621f7ec7
,,,greenlet:(cp36-cp36m-win_amd64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp36-cp36m-win_amd64:af0888a6f2b23bcf8d46
,,,greenlet:(cp37-cp37m-macosx_10_14_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-macosx_10_14_x86_64:89a03dbf4d948b3ddc06
,,,greenlet:(cp37-cp37m-manylinux1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-manylinux1_x86_64:452af2cc396be4ab42d0
,,,greenlet:(cp37-cp37m-manylinux2010_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-manylinux2010_x86_64:225a8ded32e7e7d1130e
,,,greenlet:(cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-manylinux_2_17_aarch64.manylinux2014_aarch64:fa2989b5d20bb986cd34
,,,greenlet:(cp37-cp37m-manylinux_2_17_ppc64le.manylinux2014_ppc64le):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-manylinux_2_17_ppc64le.manylinux2014_ppc64le:ed193d1781d5bbb7bf76
,,,greenlet:(cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-manylinux_2_17_x86_64.manylinux2014_x86_64:da3040bec1cd8875be5f
,,,greenlet:(cp37-cp37m-musllinux_1_1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-musllinux_1_1_x86_64:93c87ee1093257d18436
,,,greenlet:(cp37-cp37m-win32):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-win32:b7602d57c9b99c0e13b2
,,,greenlet:(cp37-cp37m-win_amd64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp37-cp37m-win_amd64:e2b0b7f2dad5f41a3415
,,,greenlet:(cp38-cp38-macosx_10_14_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-macosx_10_14_x86_64:e0a941e10da15382cf96
,,,greenlet:(cp38-cp38-manylinux1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-manylinux1_x86_64:890952353b54afd0d623
,,,greenlet:(cp38-cp38-manylinux2010_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-manylinux2010_x86_64:aa2722c12f9caaf18ae1
,,,greenlet:(cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-manylinux_2_17_aarch64.manylinux2014_aarch64:7a8716b889243eb339a5
,,,greenlet:(cp38-cp38-manylinux_2_17_ppc64le.manylinux2014_ppc64le):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-manylinux_2_17_ppc64le.manylinux2014_ppc64le:0cadada0d87cb7e44b8e
,,,greenlet:(cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64:673770872757fe48f967
,,,greenlet:(cp38-cp38-musllinux_1_1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-musllinux_1_1_x86_64:53f07c8dfe37e048dc85
,,,greenlet:(cp38-cp38-win32):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-win32:f1d6961adf62897ac7f2
,,,greenlet:(cp38-cp38-win_amd64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp38-cp38-win_amd64:892fb52d4b09d3698b94
,,,greenlet:(cp39-cp39-macosx_10_14_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-macosx_10_14_x86_64:192a187cefd1f8383c81
,,,greenlet:(cp39-cp39-manylinux1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-manylinux1_x86_64:f8e572f8699573ba50c4
,,,greenlet:(cp39-cp39-manylinux2010_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-manylinux2010_x86_64:63854e721208871db6c5
,,,greenlet:(cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-manylinux_2_17_aarch64.manylinux2014_aarch64:22d69c624435d8087b2e
,,,greenlet:(cp39-cp39-manylinux_2_17_ppc64le.manylinux2014_ppc64le):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-manylinux_2_17_ppc64le.manylinux2014_ppc64le:6eb7f236f8f0cc07a1dd
,,,greenlet:(cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-manylinux_2_17_x86_64.manylinux2014_x86_64:84be5bd111490cfbbc70
,,,greenlet:(cp39-cp39-musllinux_1_1_x86_64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-musllinux_1_1_x86_64:1522047a4c9327992e3f
,,,greenlet:(cp39-cp39-win32):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-win32:aba130a4d95e56f33ac3
,,,greenlet:(cp39-cp39-win_amd64):1.1.2:(.whl),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=whl&qualifier=cp39-cp39-win_amd64:a8e3b8830c0fe74829af
,,,greenlet:1.1.2:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\greenlet@1.1.2?extension=tar.gz:c602e132ae4aaed5cb2e
,,,idna:(py2.py3-none-any):2.8:(.whl),,Tusimple-bom.xml/pkg:pypi\idna@2.8?extension=whl&qualifier=py2.py3-none-any:428950b762f04cb88c21
,,,idna:2.8:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\idna@2.8?extension=tar.gz:c1e59def26dac74a2ec5
,,,importlib-metadata:(py2.py3-none-any):1.6.0:(.whl),,Tusimple-bom.xml/pkg:pypi\importlib-metadata@1.6.0?extension=whl&qualifier=py2.py3-none-any:637f73ad8239307e9371
,,,importlib-metadata:1.6.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\importlib-metadata@1.6.0?extension=tar.gz:3be79096604e65b1dc41
,,,insert-css:2.0.0,,Tusimple-bom.xml/pkg:npm\insert-css@2.0.0:eb5d1097b7542f4c79ea
,,,ipython:(py3-none-any):7.9.0:(.whl),"CVE-2022-21699, CVE-2023-24816, sonatype-2019-0659",Tusimple-bom.xml/pkg:pypi\ipython@7.9.0?extension=whl&qualifier=py3-none-any:7ddda6725d5b5f8ea0e8
,,,ipython:7.9.0:(.tar.gz),"CVE-2022-21699, CVE-2023-24816, sonatype-2019-0659",Tusimple-bom.xml/pkg:pypi\ipython@7.9.0?extension=tar.gz:d71d6b6215c5cbbab708
,,,ipython_genutils:(py2.py3-none-any):0.2.0:(.whl),,Tusimple-bom.xml/pkg:pypi\ipython-genutils@0.2.0?extension=whl&qualifier=py2.py3-none-any:5545f6093e4638e3cb46
,,,ipython_genutils:0.2.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\ipython-genutils@0.2.0?extension=tar.gz:5bbf262704d1406ed63e
,,,is-promise:2.2.2,,Tusimple-bom.xml/pkg:npm\is-promise@2.2.2:39ab959ccbf9a774cf07
,,,itsdangerous:(py2.py3-none-any):1.1.0:(.whl),,Tusimple-bom.xml/pkg:pypi\itsdangerous@1.1.0?extension=whl&qualifier=py2.py3-none-any:daa770893bf76273c982
,,,itsdangerous:1.1.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\itsdangerous@1.1.0?extension=tar.gz:b79fef5caacdd247f7de
,,,jedi:(py2.py3-none-any):0.15.2:(.whl),,Tusimple-bom.xml/pkg:pypi\jedi@0.15.2?extension=whl&qualifier=py2.py3-none-any:dc6c657803726c521820
,,,jedi:0.15.2:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\jedi@0.15.2?extension=tar.gz:03782c1ea840b57a5b97
,,,jira:(py2.py3-none-any):2.0.0:(.whl),,Tusimple-bom.xml/pkg:pypi\jira@2.0.0?extension=whl&qualifier=py2.py3-none-any:6ca1bd21a0f02c02262a
,,,jira:2.0.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\jira@2.0.0?extension=tar.gz:46a747cc1a1519846863
,,,jmespath:(py2.py3-none-any):0.9.4:(.whl),,Tusimple-bom.xml/pkg:pypi\jmespath@0.9.4?extension=whl&qualifier=py2.py3-none-any:4e18f8857463b944b861
,,,jmespath:0.9.4:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\jmespath@0.9.4?extension=tar.gz:e69576ffb34660ac546d
,,,js-tokens:4.0.0,,Tusimple-bom.xml/pkg:npm\js-tokens@4.0.0:19203fb59991df98e3a2
,,,lodash:4.17.20,"CVE-2020-28500, CVE-2021-23337",Tusimple-bom.xml/pkg:npm\lodash@4.17.20:b44a9b6297bcb698f1c5
,,,lodash:4.17.21,,Tusimple-bom.xml/pkg:npm\lodash@4.17.21:679591c564c3bffaae84
,,,loose-envify:1.4.0,,Tusimple-bom.xml/pkg:npm\loose-envify@1.4.0:71ee51fa7be4caec1a63
,,,material-colors:1.2.6,,Tusimple-bom.xml/pkg:npm\material-colors@1.2.6:6d1958871126992ceecc
,,,mccabe:(py2.py3-none-any):0.6.1:(.whl),,Tusimple-bom.xml/pkg:pypi\mccabe@0.6.1?extension=whl&qualifier=py2.py3-none-any:bfd4cdc5278684e06b55
,,,mccabe:0.6.1:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\mccabe@0.6.1?extension=tar.gz:ff6dc4dd64d3691e7f55
,,,mock:(py2.py3-none-any):3.0.5:(.whl),,Tusimple-bom.xml/pkg:pypi\mock@3.0.5?extension=whl&qualifier=py2.py3-none-any:190d345415f9c8f2f941
,,,mock:3.0.5:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\mock@3.0.5?extension=tar.gz:167f99c44164796add19
,,,moment-timezone:0.5.34,,Tusimple-bom.xml/pkg:npm\moment-timezone@0.5.34:a75938f7476b88f155d3
,,,moment:2.29.1,"CVE-2022-24785, CVE-2022-31129",Tusimple-bom.xml/pkg:npm\moment@2.29.1:b2be769fa31940be9eee
,,,moment:2.29.4,,Tusimple-bom.xml/pkg:npm\moment@2.29.4:3dbe052889fe7c1b2ed9
,,,mongoengine:(py3-none-any):0.24.1:(.whl),,Tusimple-bom.xml/pkg:pypi\mongoengine@0.24.1?extension=whl&qualifier=py3-none-any:f9755a4a9457be0d55d5
,,,mongoengine:0.24.1:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\mongoengine@0.24.1?extension=tar.gz:d9afda09038a16068b6f
,,,mongomock:(py2.py3-none-any):3.19.0:(.whl),,Tusimple-bom.xml/pkg:pypi\mongomock@3.19.0?extension=whl&qualifier=py2.py3-none-any:f77b98f3217c99006a92
,,,mongomock:3.19.0:(.tar.gz),,Tusimple-bom.xml/pkg:pypi\mongomock@3.19.0?extension=tar.gz:29f88b79e9f6a6a6fe0e
,,,more-itertools:(py3-none-any):8.2.0:(.whl),,Tusimple-bom.xml/pkg:pypi\more-itertools@8.2.0?extension=whl&qualifier=py3-none-any:77a8453c108574d5a9f5
